parent,child,description_parent,description_child
doc-1.0,doc-1.0-readme,root/hcil/piccolo/learn/doc-1.0,root/hcil/piccolo/learn/doc-1.0/doc-1.0-readme
doc-1.0,doc-1.0-tutorial,root/hcil/piccolo/learn/doc-1.0,root/hcil/piccolo/learn/doc-1.0/doc-1.0-tutorial
doc-1.0-tutorial,doc-1.0-tutorial-index.shtml,root/hcil/piccolo/learn/doc-1.0/doc-1.0-tutorial,root/hcil/piccolo/learn/doc-1.0/doc-1.0-tutorial/doc-1.0-tutorial-index.shtml
learn,doc-1.1,root/hcil/piccolo/learn,root/hcil/piccolo/learn/doc-1.1
doc-1.1,doc-1.1-changelog.txt,root/hcil/piccolo/learn/doc-1.1,root/hcil/piccolo/learn/doc-1.1/doc-1.1-changelog.txt
doc-1.1,doc-1.1-api,root/hcil/piccolo/learn/doc-1.1,root/hcil/piccolo/learn/doc-1.1/doc-1.1-api
doc-1.1-api,allclasses-frame.html,root/hcil/piccolo/learn/doc-1.1/doc-1.1-api,root/hcil/piccolo/learn/doc-1.1/doc-1.1-api/allclasses-frame.html
doc-1.1-api,doc-1.1-api-index.html,root/hcil/piccolo/learn/doc-1.1/doc-1.1-api,root/hcil/piccolo/learn/doc-1.1/doc-1.1-api/doc-1.1-api-index.html
doc-1.1-api,overview-frame.html,root/hcil/piccolo/learn/doc-1.1/doc-1.1-api,root/hcil/piccolo/learn/doc-1.1/doc-1.1-api/overview-frame.html
doc-1.1-api,overview-summary.html,root/hcil/piccolo/learn/doc-1.1/doc-1.1-api,root/hcil/piccolo/learn/doc-1.1/doc-1.1-api/overview-summary.html
doc-1.1,doc-1.1-readme.txt,root/hcil/piccolo/learn/doc-1.1,root/hcil/piccolo/learn/doc-1.1/doc-1.1-readme.txt
doc-1.1,doc-1.1-tutorial,root/hcil/piccolo/learn/doc-1.1,root/hcil/piccolo/learn/doc-1.1/doc-1.1-tutorial
doc-1.1-tutorial,doc-1.1-tutorial-index.html,root/hcil/piccolo/learn/doc-1.1/doc-1.1-tutorial,root/hcil/piccolo/learn/doc-1.1/doc-1.1-tutorial/doc-1.1-tutorial-index.html
learn,doc-1.2,root/hcil/piccolo/learn,root/hcil/piccolo/learn/doc-1.2
doc-1.2,doc-1.2-changelog.txt,root/hcil/piccolo/learn/doc-1.2,root/hcil/piccolo/learn/doc-1.2/doc-1.2-changelog.txt
doc-1.2,doc-1.2-api,root/hcil/piccolo/learn/doc-1.2,root/hcil/piccolo/learn/doc-1.2/doc-1.2-api
doc-1.2-api,doc-1.2-api-index.html,root/hcil/piccolo/learn/doc-1.2/doc-1.2-api,root/hcil/piccolo/learn/doc-1.2/doc-1.2-api/doc-1.2-api-index.html
doc-1.2,doc-1.2-readme.txt,root/hcil/piccolo/learn/doc-1.2,root/hcil/piccolo/learn/doc-1.2/doc-1.2-readme.txt
doc-1.2,doc-1.2-tutorial,root/hcil/piccolo/learn/doc-1.2,root/hcil/piccolo/learn/doc-1.2/doc-1.2-tutorial
doc-1.2-tutorial,doc-1.2-tutorial-index.html,root/hcil/piccolo/learn/doc-1.2/doc-1.2-tutorial,root/hcil/piccolo/learn/doc-1.2/doc-1.2-tutorial/doc-1.2-tutorial-index.html
learn,faq.shtml,root/hcil/piccolo/learn,root/hcil/piccolo/learn/faq.shtml
learn,learn-index.shtml,root/hcil/piccolo/learn,root/hcil/piccolo/learn/learn-index.shtml
learn,maillists.shtml,root/hcil/piccolo/learn,root/hcil/piccolo/learn/maillists.shtml
learn,padtour,root/hcil/piccolo/learn,root/hcil/piccolo/learn/padtour
padtour,conclusion.html,root/hcil/piccolo/learn/padtour,root/hcil/piccolo/learn/padtour/conclusion.html
padtour,dir.html,root/hcil/piccolo/learn/padtour,root/hcil/piccolo/learn/padtour/dir.html
padtour,dir2.html,root/hcil/piccolo/learn/padtour,root/hcil/piccolo/learn/padtour/dir2.html
padtour,html.html,root/hcil/piccolo/learn/padtour,root/hcil/piccolo/learn/padtour/html.html
padtour,html2.html,root/hcil/piccolo/learn/padtour,root/hcil/piccolo/learn/padtour/html2.html
padtour,hyper.html,root/hcil/piccolo/learn/padtour,root/hcil/piccolo/learn/padtour/hyper.html
padtour,padtour-images,root/hcil/piccolo/learn/padtour,root/hcil/piccolo/learn/padtour/padtour-images
padtour-images,homes.gif,root/hcil/piccolo/learn/padtour/padtour-images,root/hcil/piccolo/learn/padtour/padtour-images/homes.gif
padtour-images,next1.gif,root/hcil/piccolo/learn/padtour/padtour-images,root/hcil/piccolo/learn/padtour/padtour-images/next1.gif
padtour,padtour-index.shtml,root/hcil/piccolo/learn/padtour,root/hcil/piccolo/learn/padtour/padtour-index.shtml
padtour,lenses.html,root/hcil/piccolo/learn/padtour,root/hcil/piccolo/learn/padtour/lenses.html
padtour,lenses2.html,root/hcil/piccolo/learn/padtour,root/hcil/piccolo/learn/padtour/lenses2.html
padtour,metaphor.html,root/hcil/piccolo/learn/padtour,root/hcil/piccolo/learn/padtour/metaphor.html
padtour,metaphor1.html,root/hcil/piccolo/learn/padtour,root/hcil/piccolo/learn/padtour/metaphor1.html
padtour,outline.html,root/hcil/piccolo/learn/padtour,root/hcil/piccolo/learn/padtour/outline.html
padtour,outline2.html,root/hcil/piccolo/learn/padtour,root/hcil/piccolo/learn/padtour/outline2.html
padtour,outline3.html,root/hcil/piccolo/learn/padtour,root/hcil/piccolo/learn/padtour/outline3.html
padtour,portals.html,root/hcil/piccolo/learn/padtour,root/hcil/piccolo/learn/padtour/portals.html
padtour,portals2.html,root/hcil/piccolo/learn/padtour,root/hcil/piccolo/learn/padtour/portals2.html
padtour,sticky.html,root/hcil/piccolo/learn/padtour,root/hcil/piccolo/learn/padtour/sticky.html
padtour,sticky_portals.html,root/hcil/piccolo/learn/padtour,root/hcil/piccolo/learn/padtour/sticky_portals.html
learn,learn-papers,root/hcil/piccolo/learn,root/hcil/piccolo/learn/learn-papers
learn-papers,cs-tr-3964,root/hcil/piccolo/learn/learn-papers,root/hcil/piccolo/learn/learn-papers/cs-tr-3964
cs-tr-3964,cs-tr-3964.bib,root/hcil/piccolo/learn/learn-papers/cs-tr-3964,root/hcil/piccolo/learn/learn-papers/cs-tr-3964/cs-tr-3964.bib
cs-tr-3964,cs-tr-3964.pdf,root/hcil/piccolo/learn/learn-papers/cs-tr-3964,root/hcil/piccolo/learn/learn-papers/cs-tr-3964/cs-tr-3964.pdf
cs-tr-3964,cs-tr-3964.ps,root/hcil/piccolo/learn/learn-papers/cs-tr-3964,root/hcil/piccolo/learn/learn-papers/cs-tr-3964/cs-tr-3964.ps
learn-papers,bookchap-98-webbrowser,root/hcil/piccolo/learn/learn-papers,root/hcil/piccolo/learn/learn-papers/bookchap-98-webbrowser
bookchap-98-webbrowser,bookchap-98-webbrowser-index.html,root/hcil/piccolo/learn/learn-papers/bookchap-98-webbrowser,root/hcil/piccolo/learn/learn-papers/bookchap-98-webbrowser/bookchap-98-webbrowser-index.html
learn-papers,chi-94-pad,root/hcil/piccolo/learn/learn-papers,root/hcil/piccolo/learn/learn-papers/chi-94-pad
chi-94-pad,chi-94-pad.pdf,root/hcil/piccolo/learn/learn-papers/chi-94-pad,root/hcil/piccolo/learn/learn-papers/chi-94-pad/chi-94-pad.pdf
chi-94-pad,chi-94-pad.ps.gz,root/hcil/piccolo/learn/learn-papers/chi-94-pad,root/hcil/piccolo/learn/learn-papers/chi-94-pad/chi-94-pad.ps.gz
chi-94-pad,chi-94-pad-index.html,root/hcil/piccolo/learn/learn-papers/chi-94-pad,root/hcil/piccolo/learn/learn-papers/chi-94-pad/chi-94-pad-index.html
learn-papers,learn-papers-chi-95-spacescale,root/hcil/piccolo/learn/learn-papers,root/hcil/piccolo/learn/learn-papers/learn-papers-chi-95-spacescale
learn-papers-chi-95-spacescale,chi-95-spacescales.pdf,root/hcil/piccolo/learn/learn-papers/learn-papers-chi-95-spacescale,root/hcil/piccolo/learn/learn-papers/learn-papers-chi-95-spacescale/chi-95-spacescales.pdf
learn-papers-chi-95-spacescale,chi-95-spacescales.ps.gz,root/hcil/piccolo/learn/learn-papers/learn-papers-chi-95-spacescale,root/hcil/piccolo/learn/learn-papers/learn-papers-chi-95-spacescale/chi-95-spacescales.ps.gz
learn-papers,learn-papers-chi-97-kidpad,root/hcil/piccolo/learn/learn-papers,root/hcil/piccolo/learn/learn-papers/learn-papers-chi-97-kidpad
learn-papers-chi-97-kidpad,learn-papers-chi-97-kidpad-index.html,root/hcil/piccolo/learn/learn-papers/learn-papers-chi-97-kidpad,root/hcil/piccolo/learn/learn-papers/learn-papers-chi-97-kidpad/learn-papers-chi-97-kidpad-index.html
learn-papers,learn-papers-chi-98-sdg,root/hcil/piccolo/learn/learn-papers,root/hcil/piccolo/learn/learn-papers/learn-papers-chi-98-sdg
learn-papers-chi-98-sdg,chi-98-sdgs.pdf,root/hcil/piccolo/learn/learn-papers/learn-papers-chi-98-sdg,root/hcil/piccolo/learn/learn-papers/learn-papers-chi-98-sdg/chi-98-sdgs.pdf
learn-papers-chi-98-sdg,learn-papers-chi-98-sdg-index.html,root/hcil/piccolo/learn/learn-papers/learn-papers-chi-98-sdg,root/hcil/piccolo/learn/learn-papers/learn-papers-chi-98-sdg/learn-papers-chi-98-sdg-index.html
learn-papers,learn-papers-hypertext-98-padprints,root/hcil/piccolo/learn/learn-papers,root/hcil/piccolo/learn/learn-papers/learn-papers-hypertext-98-padprints
learn-papers-hypertext-98-padprints,hypertext-98-padprints1.pdf,root/hcil/piccolo/learn/learn-papers/learn-papers-hypertext-98-padprints,root/hcil/piccolo/learn/learn-papers/learn-papers-hypertext-98-padprints/hypertext-98-padprints1.pdf
learn-papers-hypertext-98-padprints,hypertext-98-padprints1.ps.gz,root/hcil/piccolo/learn/learn-papers/learn-papers-hypertext-98-padprints,root/hcil/piccolo/learn/learn-papers/learn-papers-hypertext-98-padprints/hypertext-98-padprints1.ps.gz
learn-papers-hypertext-98-padprints,learn-papers-hypertext-98-padprints-index.html,root/hcil/piccolo/learn/learn-papers/learn-papers-hypertext-98-padprints,root/hcil/piccolo/learn/learn-papers/learn-papers-hypertext-98-padprints/learn-papers-hypertext-98-padprints-index.html
learn-papers,learn-papers-index.shtml,root/hcil/piccolo/learn/learn-papers,root/hcil/piccolo/learn/learn-papers/learn-papers-index.shtml
learn-papers,learn-papers-jvlc-96-pad,root/hcil/piccolo/learn/learn-papers,root/hcil/piccolo/learn/learn-papers/learn-papers-jvlc-96-pad
learn-papers-jvlc-96-pad,learn-papers-jvlc-96-pad-index.html,root/hcil/piccolo/learn/learn-papers/learn-papers-jvlc-96-pad,root/hcil/piccolo/learn/learn-papers/learn-papers-jvlc-96-pad/learn-papers-jvlc-96-pad-index.html
learn-papers-jvlc-96-pad,jvlc-96-pads.pdf,root/hcil/piccolo/learn/learn-papers/learn-papers-jvlc-96-pad,root/hcil/piccolo/learn/learn-papers/learn-papers-jvlc-96-pad/jvlc-96-pads.pdf
learn-papers-jvlc-96-pad,jvlc-96-pads.ps.gz,root/hcil/piccolo/learn/learn-papers/learn-papers-jvlc-96-pad,root/hcil/piccolo/learn/learn-papers/learn-papers-jvlc-96-pad/jvlc-96-pads.ps.gz
learn-papers,learn-papers-siggraph-93-origpad,root/hcil/piccolo/learn/learn-papers,root/hcil/piccolo/learn/learn-papers/learn-papers-siggraph-93-origpad
learn-papers-siggraph-93-origpad,siggraph-93-origpads.pdf,root/hcil/piccolo/learn/learn-papers/learn-papers-siggraph-93-origpad,root/hcil/piccolo/learn/learn-papers/learn-papers-siggraph-93-origpad/siggraph-93-origpads.pdf
learn-papers-siggraph-93-origpad,siggraph-93-origpads.ps.gz,root/hcil/piccolo/learn/learn-papers/learn-papers-siggraph-93-origpad,root/hcil/piccolo/learn/learn-papers/learn-papers-siggraph-93-origpad/siggraph-93-origpads.ps.gz
learn-papers,siggraph-97-graymatters,root/hcil/piccolo/learn/learn-papers,root/hcil/piccolo/learn/learn-papers/siggraph-97-graymatters
siggraph-97-graymatters,siggraph-97-graymatters.pdf,root/hcil/piccolo/learn/learn-papers/siggraph-97-graymatters,root/hcil/piccolo/learn/learn-papers/siggraph-97-graymatters/siggraph-97-graymatters.pdf
learn-papers,spe-98-padimplementation,root/hcil/piccolo/learn/learn-papers,root/hcil/piccolo/learn/learn-papers/spe-98-padimplementation
spe-98-padimplementation,spe-98-padimplementation.pdf,root/hcil/piccolo/learn/learn-papers/spe-98-padimplementation,root/hcil/piccolo/learn/learn-papers/spe-98-padimplementation/spe-98-padimplementation.pdf
spe-98-padimplementation,spe-98-padimplementation.ps.gz,root/hcil/piccolo/learn/learn-papers/spe-98-padimplementation,root/hcil/piccolo/learn/learn-papers/spe-98-padimplementation/spe-98-padimplementation.ps.gz
learn-papers,spie-96-webbrowser,root/hcil/piccolo/learn/learn-papers,root/hcil/piccolo/learn/learn-papers/spie-96-webbrowser
spie-96-webbrowser,spie-96-webbrowser.pdf,root/hcil/piccolo/learn/learn-papers/spie-96-webbrowser,root/hcil/piccolo/learn/learn-papers/spie-96-webbrowser/spie-96-webbrowser.pdf
spie-96-webbrowser,spie-96-webbrowser.ps.gz,root/hcil/piccolo/learn/learn-papers/spie-96-webbrowser,root/hcil/piccolo/learn/learn-papers/spie-96-webbrowser/spie-96-webbrowser.ps.gz
learn-papers,tcl-95-pad,root/hcil/piccolo/learn/learn-papers,root/hcil/piccolo/learn/learn-papers/tcl-95-pad
tcl-95-pad,tcl-95-pad.pdf,root/hcil/piccolo/learn/learn-papers/tcl-95-pad,root/hcil/piccolo/learn/learn-papers/tcl-95-pad/tcl-95-pad.pdf
tcl-95-pad,tcl-95-pad.ps.gz,root/hcil/piccolo/learn/learn-papers/tcl-95-pad,root/hcil/piccolo/learn/learn-papers/tcl-95-pad/tcl-95-pad.ps.gz
learn-papers,uist-94-pad,root/hcil/piccolo/learn/learn-papers,root/hcil/piccolo/learn/learn-papers/uist-94-pad
uist-94-pad,uist-94-pad.pdf,root/hcil/piccolo/learn/learn-papers/uist-94-pad,root/hcil/piccolo/learn/learn-papers/uist-94-pad/uist-94-pad.pdf
uist-94-pad,uist-94-pad.ps.gz,root/hcil/piccolo/learn/learn-papers/uist-94-pad,root/hcil/piccolo/learn/learn-papers/uist-94-pad/uist-94-pad.ps.gz
learn-papers,uist-96-localtools,root/hcil/piccolo/learn/learn-papers,root/hcil/piccolo/learn/learn-papers/uist-96-localtools
uist-96-localtools,uist-96-localtools-index.html,root/hcil/piccolo/learn/learn-papers/uist-96-localtools,root/hcil/piccolo/learn/learn-papers/uist-96-localtools/uist-96-localtools-index.html
uist-96-localtools,uist-96-localtools.pdf,root/hcil/piccolo/learn/learn-papers/uist-96-localtools,root/hcil/piccolo/learn/learn-papers/uist-96-localtools/uist-96-localtools.pdf
uist-96-localtools,uist-96-localtools.ps.gz,root/hcil/piccolo/learn/learn-papers/uist-96-localtools,root/hcil/piccolo/learn/learn-papers/uist-96-localtools/uist-96-localtools.ps.gz
learn-papers,unpub-95-docvis,root/hcil/piccolo/learn/learn-papers,root/hcil/piccolo/learn/learn-papers/unpub-95-docvis
unpub-95-docvis,unpub-95-docvis-index.html,root/hcil/piccolo/learn/learn-papers/unpub-95-docvis,root/hcil/piccolo/learn/learn-papers/unpub-95-docvis/unpub-95-docvis-index.html
unpub-95-docvis,unpub-95-docvis.pdf,root/hcil/piccolo/learn/learn-papers/unpub-95-docvis,root/hcil/piccolo/learn/learn-papers/unpub-95-docvis/unpub-95-docvis.pdf
unpub-95-docvis,unpub-95-docvis.ps.gz,root/hcil/piccolo/learn/learn-papers/unpub-95-docvis,root/hcil/piccolo/learn/learn-papers/unpub-95-docvis/unpub-95-docvis.ps.gz
learn-papers,unpub-96-languages,root/hcil/piccolo/learn/learn-papers,root/hcil/piccolo/learn/learn-papers/unpub-96-languages
unpub-96-languages,unpub-96-languages-index.html,root/hcil/piccolo/learn/learn-papers/unpub-96-languages,root/hcil/piccolo/learn/learn-papers/unpub-96-languages/unpub-96-languages-index.html
unpub-96-languages,unpub-96-languages.pdf,root/hcil/piccolo/learn/learn-papers/unpub-96-languages,root/hcil/piccolo/learn/learn-papers/unpub-96-languages/unpub-96-languages.pdf
unpub-96-languages,unpub-96-languages.ps.gz,root/hcil/piccolo/learn/learn-papers/unpub-96-languages,root/hcil/piccolo/learn/learn-papers/unpub-96-languages/unpub-96-languages.ps.gz
piccolo,newsroom,root/hcil/piccolo,root/hcil/piccolo/newsroom
newsroom,newsroom-index.shtml,root/hcil/piccolo/newsroom,root/hcil/piccolo/newsroom/newsroom-index.shtml
piccolo,play,root/hcil/piccolo,root/hcil/piccolo/play
play,graphit,root/hcil/piccolo/play,root/hcil/piccolo/play/graphit
graphit,graphit.html,root/hcil/piccolo/play/graphit,root/hcil/piccolo/play/graphit/graphit.html
play,hinote-0.5,root/hcil/piccolo/play,root/hcil/piccolo/play/hinote-0.5
hinote-0.5,jazz-mid-talk.html,root/hcil/piccolo/play/hinote-0.5,root/hcil/piccolo/play/hinote-0.5/jazz-mid-talk.html
play,hinote-1.2,root/hcil/piccolo/play,root/hcil/piccolo/play/hinote-1.2
hinote-1.2,hinoteapplet.html,root/hcil/piccolo/play/hinote-1.2,root/hcil/piccolo/play/hinote-1.2/hinoteapplet.html
play,play-index.html,root/hcil/piccolo/play,root/hcil/piccolo/play/play-index.html
play,swingjazz,root/hcil/piccolo/play,root/hcil/piccolo/play/swingjazz
swingjazz,swingjazz.html,root/hcil/piccolo/play/swingjazz,root/hcil/piccolo/play/swingjazz/swingjazz.html
piccolo,team,root/hcil/piccolo,root/hcil/piccolo/team
team,team-index.shtml,root/hcil/piccolo/team,root/hcil/piccolo/team/team-index.shtml
hcil,privacy-policy.shtml,root/hcil,root/hcil/privacy-policy.shtml
hcil,snap,root/hcil,root/hcil/snap
snap,snap-index.html,root/hcil/snap,root/hcil/snap/snap-index.html
snap,maillist-2win-small.gif,root/hcil/snap,root/hcil/snap/maillist-2win-small.gif
snap,maillist-2win.gif,root/hcil/snap,root/hcil/snap/maillist-2win.gif
snap,photolib-5win-small.gif,root/hcil/snap,root/hcil/snap/photolib-5win-small.gif
snap,photolib-5win.gif,root/hcil/snap,root/hcil/snap/photolib-5win.gif
snap,snap-avi00.pdf,root/hcil/snap,root/hcil/snap/snap-avi00.pdf
snap,snap-eval.zip,root/hcil/snap,root/hcil/snap/snap-eval.zip
hcil,hcil-soh,root/hcil,root/hcil/hcil-soh
hcil-soh,spacetree.ppt,root/hcil/hcil-soh,root/hcil/hcil-soh/spacetree.ppt
hcil-soh,user-centereddesign.ppt,root/hcil/hcil-soh,root/hcil/hcil-soh/user-centereddesign.ppt
hcil-soh,ben-bederson-soh2002intro.ppt,root/hcil/hcil-soh,root/hcil/hcil-soh/ben-bederson-soh2002intro.ppt
hcil-soh,bgs.jpg,root/hcil/hcil-soh,root/hcil/hcil-soh/bgs.jpg
hcil-soh,collage.jpg,root/hcil/hcil-soh,root/hcil/hcil-soh/collage.jpg
hcil-soh,dagobert-soergel.ppt,root/hcil/hcil-soh,root/hcil/hcil-soh/dagobert-soergel.ppt
hcil-soh,digital-library-interfaces.ppt,root/hcil/hcil-soh,root/hcil/hcil-soh/digital-library-interfaces.ppt
hcil-soh,directbtn.jpg,root/hcil/hcil-soh,root/hcil/hcil-soh/directbtn.jpg
hcil-soh,enuf.ppt,root/hcil/hcil-soh,root/hcil/hcil-soh/enuf.ppt
hcil-soh,evan-golub.ppt,root/hcil/hcil-soh,root/hcil/hcil-soh/evan-golub.ppt
hcil-soh,gary-rubloff.ppt,root/hcil/hcil-soh,root/hcil/hcil-soh/gary-rubloff.ppt
hcil-soh,harry-hochheiser.ppt,root/hcil/hcil-soh,root/hcil/hcil-soh/harry-hochheiser.ppt
hcil-soh,hdrbot.jpg,root/hcil/hcil-soh,root/hcil/hcil-soh/hdrbot.jpg
hcil-soh,hdrtop.jpg,root/hcil/hcil-soh,root/hcil/hcil-soh/hdrtop.jpg
hcil-soh,hierachicalclustering.ppt,root/hcil/hcil-soh,root/hcil/hcil-soh/hierachicalclustering.ppt
hcil-soh,hilary-hutchinson.ppt,root/hcil/hcil-soh,root/hcil/hcil-soh/hilary-hutchinson.ppt
hcil-soh,hcil-soh-index.html,root/hcil/hcil-soh,root/hcil/hcil-soh/hcil-soh-index.html
hcil-soh,hcil-soh-index.shtml,root/hcil/hcil-soh,root/hcil/hcil-soh/hcil-soh-index.shtml
hcil-soh,infoaccessintro.ppt,root/hcil/hcil-soh,root/hcil/hcil-soh/infoaccessintro.ppt
hcil-soh,infounderintro.ppt,root/hcil/hcil-soh,root/hcil/hcil-soh/infounderintro.ppt
hcil-soh,jean-daniel-fekete.ppt,root/hcil/hcil-soh,root/hcil/hcil-soh/jean-daniel-fekete.ppt
hcil-soh,jianqiang-wang.ppt,root/hcil/hcil-soh,root/hcil/hcil-soh/jianqiang-wang.ppt
hcil-soh,jinmook-kim.ppt,root/hcil/hcil-soh,root/hcil/hcil-soh/jinmook-kim.ppt
hcil-soh,jpslides.ppt,root/hcil/hcil-soh,root/hcil/hcil-soh/jpslides.ppt
hcil-soh,kent-norman.ppt,root/hcil/hcil-soh,root/hcil/hcil-soh/kent-norman.ppt
hcil-soh,kidstory.ppt,root/hcil/hcil-soh,root/hcil/hcil-soh/kidstory.ppt
hcil-soh,map.shtml,root/hcil/hcil-soh,root/hcil/hcil-soh/map.shtml
hcil-soh,monitoringtreemaps.ppt,root/hcil/hcil-soh,root/hcil/hcil-soh/monitoringtreemaps.ppt
hcil-soh,presymp.shtml,root/hcil/hcil-soh,root/hcil/hcil-soh/presymp.shtml
hcil-soh,regist.shtml,root/hcil/hcil-soh,root/hcil/hcil-soh/regist.shtml
hcil-soh,registbtn.jpg,root/hcil/hcil-soh,root/hcil/hcil-soh/registbtn.jpg
hcil-soh,spacer.gif,root/hcil/hcil-soh,root/hcil/hcil-soh/spacer.gif
hcil-soh,sympbutn.jpg,root/hcil/hcil-soh,root/hcil/hcil-soh/sympbutn.jpg
hcil-soh,w2,root/hcil/hcil-soh,root/hcil/hcil-soh/w2
w2,hourcade.shtml,root/hcil/hcil-soh/w2,root/hcil/hcil-soh/w2/hourcade.shtml
hcil-soh,workshopbtn.jpg,root/hcil/hcil-soh,root/hcil/hcil-soh/workshopbtn.jpg
hcil-soh,youngchildren.ppt,root/hcil/hcil-soh,root/hcil/hcil-soh/youngchildren.ppt
hcil,spacetree,root/hcil,root/hcil/spacetree
spacetree,st-applet,root/hcil/spacetree,root/hcil/spacetree/st-applet
st-applet,applet.shtml,root/hcil/spacetree/st-applet,root/hcil/spacetree/st-applet/applet.shtml
st-applet,resources,root/hcil/spacetree/st-applet,root/hcil/spacetree/st-applet/resources
resources,spacetreelogosmall.gif,root/hcil/spacetree/st-applet/resources,root/hcil/spacetree/st-applet/resources/spacetreelogosmall.gif
spacetree,spacetree-index.html,root/hcil/spacetree,root/hcil/spacetree/spacetree-index.html
spacetree,spacetree-index.shtml,root/hcil/spacetree,root/hcil/spacetree/spacetree-index.shtml
spacetree,license.shtml,root/hcil/spacetree,root/hcil/spacetree/license.shtml
spacetree,orgchart.avi,root/hcil/spacetree,root/hcil/spacetree/orgchart.avi
spacetree,orgchart4.gif,root/hcil/spacetree,root/hcil/spacetree/orgchart4.gif
spacetree,orgchart4small.jpg,root/hcil/spacetree,root/hcil/spacetree/orgchart4small.jpg
spacetree,planaria.avi,root/hcil/spacetree,root/hcil/spacetree/planaria.avi
spacetree,register.shtml,root/hcil/spacetree,root/hcil/spacetree/register.shtml
spacetree,spacetreesmall.jpg,root/hcil/spacetree,root/hcil/spacetree/spacetreesmall.jpg
hcil,spotfire,root/hcil,root/hcil/spotfire
spotfire,dq-dcmap-blk-bkgd_scaled.gif,root/hcil/spotfire,root/hcil/spotfire/dq-dcmap-blk-bkgd_scaled.gif
spotfire,dq-elements_scaled.gif,root/hcil/spotfire,root/hcil/spotfire/dq-elements_scaled.gif
spotfire,sappharm_scaled.gif,root/hcil/spotfire,root/hcil/spotfire/sappharm_scaled.gif
spotfire,sappharmapic.gif,root/hcil/spotfire,root/hcil/spotfire/sappharmapic.gif
spotfire,dotfire.gif,root/hcil/spotfire,root/hcil/spotfire/dotfire.gif
spotfire,dotfire_scaled.gif,root/hcil/spotfire,root/hcil/spotfire/dotfire_scaled.gif
spotfire,film-michele_scaled.gif,root/hcil/spotfire,root/hcil/spotfire/film-michele_scaled.gif
spotfire,spotfire-index.html,root/hcil/spotfire,root/hcil/spotfire/spotfire-index.html
spotfire,spotfire-index.shtml,root/hcil/spotfire,root/hcil/spotfire/spotfire-index.shtml
spotfire,woodsign.jpg,root/hcil/spotfire,root/hcil/spotfire/woodsign.jpg
spotfire,woodsign_huge.jpg,root/hcil/spotfire,root/hcil/spotfire/woodsign_huge.jpg
hcil,touchscreens,root/hcil,root/hcil/touchscreens
touchscreens,chap4.3_fig1.gif,root/hcil/touchscreens,root/hcil/touchscreens/chap4.3_fig1.gif
touchscreens,chap4.3_fig1_scaled.gif,root/hcil/touchscreens,root/hcil/touchscreens/chap4.3_fig1_scaled.gif
touchscreens,chap4.3_fig4.gif,root/hcil/touchscreens,root/hcil/touchscreens/chap4.3_fig4.gif
touchscreens,chap4.3_fig4_scaled.gif,root/hcil/touchscreens,root/hcil/touchscreens/chap4.3_fig4_scaled.gif
touchscreens,chap4.3_fig5.jpg,root/hcil/touchscreens,root/hcil/touchscreens/chap4.3_fig5.jpg
touchscreens,chap4.3_fig5_scaled.jpg,root/hcil/touchscreens,root/hcil/touchscreens/chap4.3_fig5_scaled.jpg
touchscreens,chap4.5_fig1.gif,root/hcil/touchscreens,root/hcil/touchscreens/chap4.5_fig1.gif
touchscreens,chap4.5_fig1_scaled.gif,root/hcil/touchscreens,root/hcil/touchscreens/chap4.5_fig1_scaled.gif
touchscreens,chap4.5_fig3.gif,root/hcil/touchscreens,root/hcil/touchscreens/chap4.5_fig3.gif
touchscreens,chap4.5_fig3_scaled.gif,root/hcil/touchscreens,root/hcil/touchscreens/chap4.5_fig3_scaled.gif
touchscreens,chap4_fig1.gif,root/hcil/touchscreens,root/hcil/touchscreens/chap4_fig1.gif
touchscreens,chap4_fig1_scaled.gif,root/hcil/touchscreens,root/hcil/touchscreens/chap4_fig1_scaled.gif
touchscreens,chap5.1._fig1.jpg,root/hcil/touchscreens,root/hcil/touchscreens/chap5.1._fig1.jpg
touchscreens,chap5.1_fig2.jpg,root/hcil/touchscreens,root/hcil/touchscreens/chap5.1_fig2.jpg
touchscreens,chap5.1_fig3.jpg,root/hcil/touchscreens,root/hcil/touchscreens/chap5.1_fig3.jpg
touchscreens,chap5.3_fig2.gif,root/hcil/touchscreens,root/hcil/touchscreens/chap5.3_fig2.gif
touchscreens,chap5.3_fig2_scaled.gif,root/hcil/touchscreens,root/hcil/touchscreens/chap5.3_fig2_scaled.gif
touchscreens,touchscreens-index.html,root/hcil/touchscreens,root/hcil/touchscreens/touchscreens-index.html
touchscreens,touchscreens-index.shtml,root/hcil/touchscreens,root/hcil/touchscreens/touchscreens-index.shtml
hcil,treemap3,root/hcil,root/hcil/treemap3
treemap3,treemap3-index.html,root/hcil/treemap3,root/hcil/treemap3/treemap3-index.html
treemap3,tm31.gif,root/hcil/treemap3,root/hcil/treemap3/tm31.gif
treemap3,tm32.gif,root/hcil/treemap3,root/hcil/treemap3/tm32.gif
hcil,treemaps,root/hcil,root/hcil/treemaps
treemaps,treemaps-index.html,root/hcil/treemaps,root/hcil/treemaps/treemaps-index.html
treemaps,treemaps-index.shtml,root/hcil/treemaps,root/hcil/treemaps/treemaps-index.shtml
